date,actual_zone_1_power_consumption,predicted_zone_1_power_consumption,actual_zone_2_power_consumption,predicted_zone_2_power_consumption,actual_zone_3_power_consumption,predicted_zone_3_power_consumption
2017-12-11 05:00:00,21797.71863,21156.19,16948.75729,16625.55,9882.352941,9902.909
2017-12-11 05:10:00,21596.95817,21071.746,17092.35962,16805.074,9859.303721,9944.239
2017-12-11 05:20:00,21584.79087,20840.025,17235.96195,16881.59,9761.344538,9946.834
2017-12-11 05:30:00,21797.71863,21078.414,17346.42528,17039.074,9888.115246,9926.234
2017-12-11 05:40:00,22509.5057,21704.965,18027.61583,17517.184,10043.69748,9933.819
2017-12-11 05:50:00,22929.27757,22262.879,18579.93249,17850.207,10135.89436,10091.762
2017-12-11 06:00:00,22996.19772,22464.074,18690.39583,18243.582,9974.54982,10111.421
2017-12-11 06:10:00,22679.84791,22195.559,18576.25038,18448.855,9842.016807,10034.933
2017-12-11 06:20:00,23282.12928,22543.588,18101.25805,18088.857,9882.352941,10078.53
2017-12-11 06:30:00,23434.22053,22746.55,18565.20405,18287.24,8505.162065,9917.9795
2017-12-11 06:40:00,22758.93536,21924.027,18410.55539,18276.666,7802.160864,9782.426
2017-12-11 06:50:00,21876.80608,20978.89,17990.79472,17973.379,9254.261705,9725.009
2017-12-11 07:00:00,22132.31939,21427.611,17747.77539,17790.236,5935.17407,9517.019
2017-12-11 07:10:00,23780.98859,22705.623,16514.26818,16633.67,7681.152461,9646.218
2017-12-11 07:20:00,23926.9962,23224.371,16492.17551,16327.227,8003.841537,9805.949
2017-12-11 07:30:00,24346.76806,23678.045,16370.66585,16377.474,7859.783914,10051.813
2017-12-11 07:40:00,24292.01521,23914.184,16551.08929,16385.26,7767.587035,10091.523
2017-12-11 07:50:00,24292.01521,23892.254,16654.1884,16451.594,7854.021609,10069.49
2017-12-11 08:00:00,25393.15589,24919.15,17077.63118,17003.512,8199.759904,10295.002
2017-12-11 08:10:00,26281.36882,26176.719,17526.84873,17439.266,8522.44898,10416.227
2017-12-11 08:20:00,26816.73004,26748.904,17972.38417,17916.201,8672.268908,10410.224
2017-12-11 08:30:00,27157.41445,27145.834,18513.6545,18394.45,8787.515006,10312.26
2017-12-11 08:40:00,27473.76426,27268.426,18870.81927,18815.455,8960.384154,10251.48
2017-12-11 08:50:00,28222.05323,28112.275,19124.88493,19055.436,9104.441777,10326.089
2017-12-11 09:00:00,29073.76426,29022.713,19518.87082,19354.97,9104.441777,10268.412
2017-12-11 09:10:00,28459.31559,28752.463,20884.93403,20523.168,9421.368547,10312.278
2017-12-11 09:20:00,27717.11027,28264.547,22608.16201,22394.902,9594.237695,10374.051
2017-12-11 09:30:00,28136.88213,28071.453,23094.20068,23350.912,9928.451381,10354.285
2017-12-11 09:40:00,28660.07605,28822.404,23311.44523,23123.352,9784.393758,10333.649
2017-12-11 09:50:00,28824.3346,29032.596,23466.09389,23292.838,9853.541417,10259.514
2017-12-11 10:00:00,29463.11787,29475.758,24003.68211,23937.852,9963.02521,10273.852
2017-12-11 10:10:00,29858.55513,30076.143,24375.57533,24421.283,10251.14046,10359.825
2017-12-11 10:20:00,30491.25475,30383.562,24710.64744,24672.637,10481.63265,10456.26
2017-12-11 10:30:00,30996.19772,30971.453,24957.34888,24896.588,10470.10804,10485.781
2017-12-11 10:40:00,31245.62738,31207.062,25656.94998,25555.027,10596.87875,10476.876
2017-12-11 10:50:00,31537.64259,31531.457,26058.30009,26388.158,10908.04322,10702.769
2017-12-11 11:00:00,32030.41825,32001.264,18244.86039,21589.365,11178.87155,11017.872
2017-12-11 11:10:00,32249.42966,32337.592,22781.22123,22775.998,11271.06843,11134.79
2017-12-11 11:20:00,32796.95817,32704.97,25704.81743,25386.846,11956.78271,11605.364
2017-12-11 11:30:00,33314.06844,33219.9,25940.47254,25796.408,12233.37335,12136.843
2017-12-11 11:40:00,33344.48669,33477.25,26260.8162,26060.479,12492.67707,12387.515
2017-12-11 11:50:00,33612.1673,33592.844,26367.59742,26340.064,12458.10324,12402.224
2017-12-11 12:00:00,33928.51711,33924.082,26691.6232,26473.393,12331.33253,12390.786
2017-12-11 12:10:00,34123.19392,34054.92,27100.33753,27075.598,12504.20168,12519.542
2017-12-11 12:20:00,34111.02662,34106.27,27612.15097,27455.768,12648.2593,12666.004
2017-12-11 12:30:00,34031.93916,34053.69,27523.7803,27527.807,12769.26771,12754.173
2017-12-11 12:40:00,34378.70722,34320.78,27593.74041,27537.768,12630.97239,12757.896
2017-12-11 12:50:00,34086.69202,34182.254,27520.09819,27715.459,12596.39856,12751.031
2017-12-11 13:00:00,33916.34981,33913.496,27188.70819,27461.89,12688.59544,12707.777
2017-12-11 13:10:00,33618.25095,33856.37,26912.54986,27233.623,13437.69508,13316.908
2017-12-11 13:20:00,33168.06084,33563.77,26809.45075,27191.625,11830.012,12919.659
2017-12-11 13:30:00,32955.13308,33322.684,27078.24486,27188.314,12429.29172,12940.106
2017-12-11 13:40:00,32772.62357,32990.305,26691.6232,27065.79,12175.7503,12468.231
2017-12-11 13:50:00,32705.70342,32878.97,26562.74931,26993.367,12216.08643,12344.948
2017-12-11 14:00:00,32620.53232,32669.834,26643.75575,26915.953,12089.31573,12162.779
2017-12-11 14:10:00,32419.77186,32491.473,26492.7892,26797.807,12348.61945,12314.379
2017-12-11 14:20:00,32060.8365,32077.451,26603.25253,26790.064,12187.27491,12167.624
2017-12-11 14:30:00,31659.31559,31699.553,26621.66309,26780.584,12002.88115,12077.432
2017-12-11 14:40:00,31555.89354,31635.006,26584.84198,26775.158,11974.06963,11945.616
2017-12-11 14:50:00,31397.71863,31475.92,26695.30531,26768.424,11933.73349,11916.422
2017-12-11 15:00:00,31434.22053,31423.64,26629.02731,26699.004,11830.012,11810.647
2017-12-11 15:10:00,31774.90494,31737.664,26463.33231,26732.605,11570.70828,11624.879
2017-12-11 15:20:00,31884.41065,31780.5,26533.29242,26628.625,11501.56062,11470.224
2017-12-11 15:30:00,31933.07985,31768.373,26455.96809,26614.227,11363.26531,11438.913
2017-12-11 15:40:00,31659.31559,31700.287,25774.77754,26208.87,11432.41297,11288.991
2017-12-11 15:50:00,31440.30418,31435.045,25513.34765,25760.492,11294.11765,11210.449
2017-12-11 16:00:00,31063.11787,31180.787,25693.7711,25960.564,11196.15846,11055.747
2017-12-11 16:10:00,30947.52852,31018.736,25634.85732,25977.014,11334.45378,11146.751
2017-12-11 16:20:00,31196.95817,31262.627,25590.67199,25811.607,11559.18367,11310.406
2017-12-11 16:30:00,30740.68441,30923.656,25690.08898,25804.48,11645.61825,11471.06
2017-12-11 16:40:00,30333.07985,30620.223,25645.90365,25822.482,11680.19208,11524.034
2017-12-11 16:50:00,30637.26236,30757.797,26172.44554,26038.113,12533.01321,12323.539
2017-12-11 17:00:00,31458.55513,31686.52,26945.68886,27107.133,14140.69628,13443.924
2017-12-11 17:10:00,33496.57795,33656.73,28794.10862,28594.422,16048.01921,15186.549
2017-12-11 17:20:00,36106.46388,35950.207,31132.24916,29818.996,16664.58583,16087.2705
2017-12-11 17:30:00,38442.58555,38091.23,32737.64959,31820.078,17188.95558,16823.895
2017-12-11 17:40:00,39190.87452,38804.457,33028.53636,32371.982,17430.97239,17204.492
2017-12-11 17:50:00,39075.28517,38450.023,32829.70236,32379.938,17454.02161,17252.09
2017-12-11 18:00:00,39306.46388,38801.29,32918.07303,32275.26,17229.29172,17237.588
2017-12-11 18:10:00,39269.96198,39106.5,32907.0267,31866.63,17212.0048,17295.72
2017-12-11 18:20:00,39294.29658,39077.258,32763.42436,31778.447,17165.90636,17258.88
2017-12-11 18:30:00,39142.20532,38777.957,32597.72936,31807.584,17286.91477,17183.367
2017-12-11 18:40:00,39184.79087,38795.9,32564.59037,31777.523,17505.88235,17234.494
2017-12-11 18:50:00,38722.43346,38694.742,32549.86192,31965.85,17240.81633,17106.482
2017-12-11 19:00:00,38649.42966,38408.72,32347.34581,31824.809,17137.09484,17066.723
2017-12-11 19:10:00,39154.37262,38722.348,33043.26481,31703.379,16013.44538,16293.9795
2017-12-11 19:20:00,39872.24335,39394.453,33374.6548,32101.117,16030.73229,15943.396
2017-12-11 19:30:00,39683.65019,39397.938,33124.27125,33167.707,16088.35534,16267.091
2017-12-11 19:40:00,39385.55133,39088.84,33091.13225,33337.773,15794.47779,15915.231
2017-12-11 19:50:00,39415.96958,39127.688,33017.49003,32484.69,15817.52701,15900.158
2017-12-11 20:00:00,39215.20913,39095.527,32903.34458,31781.861,15869.38776,15901.241
2017-12-11 20:10:00,39780.98859,39328.395,33429.88647,32356.146,16330.37215,16126.235
2017-12-11 20:20:00,39580.22814,39331.98,33363.60847,33023.152,16215.12605,16240.098
2017-12-11 20:30:00,39428.13688,39238.965,33010.12581,33343.79,16128.69148,16294.674
2017-12-11 20:40:00,39081.36882,39063.5,32649.27892,32044.34,15967.34694,16097.34
2017-12-11 20:50:00,38929.27757,38807.586,32594.04725,31787.51,15909.72389,16059.231
2017-12-11 21:00:00,38393.91635,38440.664,32513.04081,31914.807,15857.86315,15793.258
2017-12-11 21:10:00,38144.48669,38166.023,32281.06781,31816.697,15558.22329,15638.831
2017-12-11 21:20:00,37949.80989,37995.332,32082.23381,31803.129,15442.97719,15531.8
2017-12-11 21:30:00,37432.69962,37574.363,31655.10893,31717.4,15287.39496,15343.848
2017-12-11 21:40:00,36769.58175,36857.38,31095.42805,31722.31,15327.73109,15398.143
2017-12-11 21:50:00,36550.57034,36533.066,30683.0316,30844.46,15005.04202,14924.216
2017-12-11 22:00:00,35893.53612,36012.37,29854.55661,30100.059,14359.66387,14150.935
2017-12-11 22:10:00,35631.93916,35604.344,29132.86284,29084.688,14267.46699,13989.212
2017-12-11 22:20:00,34761.97719,34852.688,28731.51273,28722.037,14083.07323,14047.619
2017-12-11 22:30:00,34062.35741,33855.168,27976.67996,28168.424,13806.48259,13684.396
2017-12-11 22:40:00,33265.39924,33121.062,27538.50875,27377.328,13385.83433,13384.912
2017-12-11 22:50:00,32553.61217,32338.889,26791.0402,26855.36,12970.94838,13027.423
2017-12-11 23:00:00,31853.9924,31529.404,26640.07364,26624.453,12590.63625,12476.843
2017-12-11 23:10:00,31136.12167,30862.42,25877.87665,26134.049,12492.67707,12292.656
2017-12-11 23:20:00,30460.8365,30397.004,25174.59343,25398.291,12290.9964,11926.024
2017-12-11 23:30:00,29590.87452,29727.31,24607.54833,24644.879,11997.11885,11677.377
2017-12-11 23:40:00,28593.15589,28869.68,23966.861,23923.031,11680.19208,11408.458
2017-12-11 23:50:00,27857.03422,28088.84,23223.07456,23203.77,11443.93758,11124.519
2017-12-12 00:00:00,27169.58175,27323.434,22541.88401,22616.207,11213.44538,10879.404
2017-12-12 00:10:00,26488.21293,26535.121,21753.91224,21696.156,10712.12485,10541.398
2017-12-12 00:20:00,25867.68061,25973.291,21492.48236,21428.729,10510.44418,10288.811
2017-12-12 00:30:00,25417.49049,25297.719,20649.27892,20837.67,10337.57503,10353.9
2017-12-12 00:40:00,24967.30038,24843.234,20273.70359,20248.943,10400.96038,10288.261
2017-12-12 00:50:00,24523.19392,24305.912,19909.17459,19958.268,10084.03361,10069.349
2017-12-12 01:00:00,24206.84411,23892.29,19537.28137,19550.031,9795.918367,9832.266
2017-12-12 01:10:00,24018.25095,23708.758,19180.1166,19169.186,9767.106843,9868.415
2017-12-12 01:20:00,23628.89734,23478.469,18664.62105,18644.549,9790.156062,9879.66
2017-12-12 01:30:00,23312.54753,23043.277,18362.68794,18379.145,9784.393758,9907.358
2017-12-12 01:40:00,23026.61597,22596.045,17979.74839,17948.826,9398.319328,9870.036
2017-12-12 01:50:00,22807.60456,22446.264,17832.46395,17882.9,9311.884754,9931.691
2017-12-12 02:00:00,22582.50951,22204.14,17633.62995,17786.607,9288.835534,9956.011
2017-12-12 02:10:00,22473.0038,21971.22,17107.08806,17335.426,9421.368547,9963.567
2017-12-12 02:20:00,22363.4981,21955.393,16948.75729,16877.967,9248.4994,10118.682
2017-12-12 02:30:00,22010.64639,21696.121,16911.93618,16845.977,9023.769508,9899.192
2017-12-12 02:40:00,21949.80989,21451.16,16694.69162,16759.568,8914.285714,9894.111
2017-12-12 02:50:00,21955.89354,21456.781,16584.22829,16620.703,9035.294118,9962.307
2017-12-12 03:00:00,21901.14068,21373.277,16462.71863,16387.062,9052.581032,9942.286
2017-12-12 03:10:00,21663.87833,21264.004,16366.98374,16341.805,8810.564226,9910.757
2017-12-12 03:20:00,21590.87452,21084.262,16359.61952,16270.294,8770.228091,9906.271
2017-12-12 03:30:00,21183.26996,20679.926,16378.03007,16302.291,8793.277311,9913.175
2017-12-12 03:40:00,21055.51331,20118.44,16418.53329,16306.664,9012.244898,9910.54
2017-12-12 03:50:00,20903.42205,19837.977,16337.52685,16224.213,8833.613445,9894.627
2017-12-12 04:00:00,20848.6692,19535.77,16396.44063,16173.971,8764.465786,9907.603
2017-12-12 04:10:00,21055.51331,19575.44,16348.57318,16165.453,8747.178872,9926.914
2017-12-12 04:20:00,21061.59696,19763.93,16668.91685,16333.585,8971.908764,9895.988
2017-12-12 04:30:00,21158.93536,20095.977,16576.86407,16299.964,9029.531813,9888.339
2017-12-12 04:40:00,21341.44487,20275.383,16591.59251,16396.719,8787.515006,9894.611
2017-12-12 04:50:00,21463.11787,20480.43,16760.96962,16465.836,8839.37575,9927.603
2017-12-12 05:00:00,21590.87452,20796.916,16886.1614,16650.258,8966.146459,9934.633
2017-12-12 05:10:00,21633.46008,20687.941,16948.75729,16700.383,9208.163265,9874.961
2017-12-12 05:20:00,21669.96198,20914.15,17158.63762,16883.33,9058.343337,9909.471
2017-12-12 05:30:00,21785.55133,21062.549,17125.49862,16839.895,9087.154862,9937.9
2017-12-12 05:40:00,22326.9962,21385.588,17681.49739,17128.281,9450.180072,9931.344
2017-12-12 05:50:00,22795.43726,22023.113,18185.94661,17610.213,9484.753902,9948.4
2017-12-12 06:00:00,22558.1749,22102.053,18244.86039,17935.451,9398.319328,9925.623
2017-12-12 06:10:00,22831.93916,22070.861,17976.06628,17909.826,9081.392557,9843.584
2017-12-12 06:20:00,23044.86692,22463.146,18303.77416,18049.146,8885.47419,9938.666
2017-12-12 06:30:00,23166.53992,22595.92,18631.48205,18256.027,8729.891957,9902.573
2017-12-12 06:40:00,23020.53232,22602.312,18465.78705,18320.766,8689.555822,9927.793
2017-12-12 06:50:00,22320.91255,21937.256,18237.49616,18187.826,8303.481393,9917.604
2017-12-12 07:00:00,22314.8289,21852.734,18502.60816,18287.031,7900.120048,9770.661
2017-12-12 07:10:00,22679.84791,21930.803,18366.37005,18259.732,7393.037215,9672.441
2017-12-12 07:20:00,22558.1749,22027.799,18145.44339,18121.479,7312.364946,9799.289
2017-12-12 07:30:00,22746.76806,22126.36,18226.44983,18085.742,7266.266507,9956.475
2017-12-12 07:40:00,22339.1635,22030.156,17987.11261,18021.203,6926.290516,9898.997
2017-12-12 07:50:00,22302.6616,21962.324,18112.30439,18022.246,6897.478992,9798.612
2017-12-12 08:00:00,23172.62357,22646.684,18517.33661,18435.42,7018.487395,10128.073
2017-12-12 08:10:00,23878.327,23681.213,18848.7266,18653.2,7346.938776,10157.009
2017-12-12 08:20:00,24261.59696,24218.318,19279.5336,19141.227,7329.651861,10160.413
2017-12-12 08:30:00,24395.43726,24249.715,19629.33415,19620.992,7381.512605,9981.939
2017-12-12 08:40:00,25095.05703,24911.436,19905.49248,19872.922,7508.283313,10107.407
2017-12-12 08:50:00,25545.24715,25431.605,20295.79626,20229.227,7727.2509,10193.33
2017-12-12 09:00:00,26275.28517,26180.865,20881.25192,20809.07,7761.82473,10142.91
2017-12-12 09:10:00,27285.1711,27134.281,21348.88002,21160.428,7761.82473,10098.888
2017-12-12 09:20:00,27911.78707,27889.777,21595.58147,21452.457,7830.972389,10128.272
2017-12-12 09:30:00,28441.06464,28290.904,21798.09758,21751.979,7911.644658,10147.674
2017-12-12 09:40:00,28422.81369,28359.93,22107.39491,22035.2,8320.768307,10256.607
2017-12-12 09:50:00,28696.57795,28768.78,22438.7849,22443.525,8251.620648,10213.453
2017-12-12 10:00:00,29183.26996,29189.852,22534.51979,22539.234,8251.620648,10128.783
2017-12-12 10:10:00,29901.14068,29896.098,22888.00245,22822.988,8430.252101,10124.984
2017-12-12 10:20:00,30521.673,30419.979,23480.82234,23558.668,8574.309724,10167.651
2017-12-12 10:30:00,30880.60837,30790.896,23933.722,23976.883,8781.752701,10186.683
2017-12-12 10:40:00,31154.37262,31074.965,24029.45689,24114.98,8781.752701,10144.057
2017-12-12 10:50:00,31172.62357,31163.402,24463.946,24475.217,9081.392557,10117.86
2017-12-12 11:00:00,31586.31179,31590.408,24474.99233,24563.76,9092.917167,10112.97
2017-12-12 11:10:00,31756.65399,31784.275,24563.36299,24577.602,9490.516206,10211.792
2017-12-12 11:20:00,31975.6654,32056.596,24898.4351,25055.506,9352.220888,10153.005
2017-12-12 11:30:00,32292.01521,32273.88,25067.81221,25172.457,9363.745498,10065.293
2017-12-12 11:40:00,32304.18251,32355.229,25060.44799,25127.941,9415.606242,10042.032
2017-12-12 11:50:00,32863.87833,32922.168,25340.28843,25392.352,9674.909964,10165.25
2017-12-12 12:00:00,32809.12548,32808.508,25550.16876,25581.781,9790.156062,10149.059
2017-12-12 12:10:00,33028.13688,32998.344,25531.75821,25637.75,9657.623049,10055.623
2017-12-12 12:20:00,32869.96198,32982.117,25745.32065,25932.467,9767.106843,10052.584
2017-12-12 12:30:00,32365.01901,32610.107,25918.37987,26280.588,9600.0,10115.32
2017-12-12 12:40:00,32425.85551,32603.86,25863.1482,26004.055,9905.402161,10097.14
2017-12-12 12:50:00,32492.77567,32717.918,25796.87021,25987.281,9853.541417,10101.643
2017-12-12 13:00:00,32097.3384,32227.736,25693.7711,25932.395,9795.918367,10061.7295
2017-12-12 13:10:00,32279.84791,32151.443,26028.8432,26138.314,9876.590636,10035.024
2017-12-12 13:20:00,32371.10266,32298.11,25844.73765,26159.443,10032.17287,10060.933
2017-12-12 13:30:00,32024.3346,32228.887,25888.92298,26111.604,9968.787515,10059.027
2017-12-12 13:40:00,31847.90875,31856.51,25649.58576,26005.371,9888.115246,10061.287
2017-12-12 13:50:00,31774.90494,31874.662,25502.30132,25886.906,9761.344538,10055.858
2017-12-12 14:00:00,31981.74905,31847.646,25719.54587,25914.867,9807.442977,10002.027
2017-12-12 14:10:00,31981.74905,31878.275,25697.45321,26032.133,9957.262905,10006.067
2017-12-12 14:20:00,31993.91635,31862.668,25413.93065,25754.092,9899.639856,10012.301
2017-12-12 14:30:00,31963.4981,31846.816,25524.39399,25785.66,9657.623049,10017.648
2017-12-12 14:40:00,30588.59316,31266.41,25984.65787,26353.652,9634.57383,10041.095
2017-12-12 14:50:00,30917.11027,31060.523,26139.30654,26567.52,9772.869148,10050.329
2017-12-12 15:00:00,30619.01141,30902.49,26275.54465,26147.998,9790.156062,10021.607
2017-12-12 15:10:00,30619.01141,30722.908,26363.91531,26421.125,9519.327731,10022.615
2017-12-12 15:20:00,30564.25856,30759.537,26194.5382,26327.01,9386.794718,10076.095
2017-12-12 15:30:00,30594.67681,30782.344,26308.68365,26383.69,9415.606242,10035.822
2017-12-12 15:40:00,30193.15589,30417.883,26209.26665,26411.88,9646.098439,10011.894
2017-12-12 15:50:00,30466.92015,30411.816,26235.04142,26394.445,9467.466987,10024.28
2017-12-12 16:00:00,30582.50951,30560.305,25697.45321,26056.29,9369.507803,10019.865
2017-12-12 16:10:00,30971.86312,30843.008,25572.26143,25769.934,9536.614646,10021.605
2017-12-12 16:20:00,31209.12548,31027.652,25667.99632,25854.543,9329.171669,10067.402
2017-12-12 16:30:00,31300.38023,31113.59,25789.50598,25869.492,9254.261705,10024.166
2017-12-12 16:40:00,31853.9924,31487.111,26190.85609,26192.965,9571.188475,10114.981
2017-12-12 16:50:00,32285.93156,31937.633,26691.6232,26428.357,10014.88595,10263.215
2017-12-12 17:00:00,33131.55894,33105.336,27299.17153,27538.977,11933.73349,10454.422
2017-12-12 17:10:00,34506.46388,34310.242,29405.33906,28929.941,13668.18727,12712.057
2017-12-12 17:20:00,37134.60076,36674.414,31728.75115,30863.238,14215.60624,13431.595
2017-12-12 17:30:00,39884.41065,39515.1,33385.70114,32280.713,14832.17287,13932.083
2017-12-12 17:40:00,40152.09125,39890.52,33768.64069,32877.52,15068.42737,14679.332
2017-12-12 17:50:00,40292.01521,39494.81,33842.28291,33697.633,15229.77191,14882.173
2017-12-12 18:00:00,40298.09886,40139.2,33809.14391,33762.562,15442.97719,15004.894
2017-12-12 18:10:00,40164.25856,40098.66,33989.56735,33532.51,15396.87875,15131.32
2017-12-12 18:20:00,40146.0076,40051.52,33864.37558,33401.797,15431.45258,15125.518
2017-12-12 18:30:00,40152.09125,40084.344,33706.0448,33332.37,15500.60024,15243.796
2017-12-12 18:40:00,40121.673,40096.156,33746.54802,33393.094,15725.33013,15385.882
2017-12-12 18:50:00,39939.1635,39848.566,33639.7668,33360.43,15563.98559,15360.429
2017-12-12 19:00:00,39963.4981,39834.703,33650.81313,33375.652,15454.5018,15253.393
2017-12-12 19:10:00,40048.6692,39930.33,33632.40258,33437.688,15506.36255,15294.043
2017-12-12 19:20:00,40024.3346,39974.66,33625.03836,33448.164,15610.08403,15369.439
2017-12-12 19:30:00,39355.13308,39472.46,33304.69469,33351.09,15771.42857,15626.562
2017-12-12 19:40:00,38996.19772,38949.63,33039.58269,33167.49,15523.64946,15532.637
2017-12-12 19:50:00,38758.93536,38770.867,32752.37803,32048.584,15270.10804,15309.038
2017-12-12 20:00:00,38521.673,38605.285,32719.23903,31916.402,15362.30492,15310.505
2017-12-12 20:10:00,38941.44487,38671.633,33057.99325,31848.889,15759.90396,15565.518
2017-12-12 20:20:00,39081.36882,39105.83,33017.49003,31904.98,15644.65786,15580.352
2017-12-12 20:30:00,38831.93916,38629.152,33076.4038,31877.475,15466.02641,15449.078
2017-12-12 20:40:00,38850.19011,38506.477,32837.06658,31794.016,15575.5102,15463.738
2017-12-12 20:50:00,38722.43346,38738.93,32689.78214,31778.182,15817.52701,15618.637
2017-12-12 21:00:00,38466.92015,38419.727,32542.4977,31821.29,15587.03481,15645.28
2017-12-12 21:10:00,38065.39924,38030.332,32270.02148,31693.062,15200.96038,15231.675
2017-12-12 21:20:00,37371.86312,37416.363,31901.81037,31737.93,15206.72269,15208.62
2017-12-12 21:30:00,36806.08365,36861.195,31717.70482,31764.61,15016.56663,15080.09
2017-12-12 21:40:00,36057.79468,36296.367,29998.15894,31144.61,14993.51741,14863.725
2017-12-12 21:50:00,35680.60837,35805.97,29309.60417,30040.703,15777.19088,15100.331
2017-12-12 22:00:00,35200.0,35352.418,28801.47284,29009.469,15431.45258,15313.966
2017-12-12 22:10:00,34682.88973,34520.562,28164.46763,28362.135,15275.87035,14989.658
2017-12-12 22:20:00,34062.35741,33997.67,27416.99908,27652.615,15154.86194,14945.727
2017-12-12 22:30:00,33149.80989,33157.656,26883.09297,26980.607,14866.7467,14613.235
2017-12-12 22:40:00,32438.02281,32454.984,26168.76342,26287.959,14313.56543,14188.349
2017-12-12 22:50:00,31568.06084,31513.197,25601.71832,25716.15,13904.44178,13812.007
2017-12-12 23:00:00,30838.02281,30594.299,25012.58055,25266.736,13685.47419,13598.045
2017-12-12 23:10:00,30205.32319,30268.898,24497.085,24706.54,13645.13806,13636.342
2017-12-12 23:20:00,29420.53232,29497.629,23679.65634,23720.973,13149.57983,13292.09
2017-12-12 23:30:00,28410.64639,28574.59,23086.83645,23031.639,12780.79232,12809.071
2017-12-12 23:40:00,27741.44487,27689.646,22501.38079,22402.87,12486.91477,12273.14
2017-12-12 23:50:00,27254.75285,27194.822,22026.38846,21885.346,12319.80792,12045.84
2017-12-13 00:00:00,26688.97338,26798.414,21532.98558,21571.137,12181.51261,11838.926
2017-12-13 00:10:00,26074.52471,26090.352,21002.76158,20979.893,11709.0036,11430.96
2017-12-13 00:20:00,25636.5019,25598.205,20479.90181,20333.07,11472.7491,11240.632
2017-12-13 00:30:00,25125.47529,25075.031,19857.62504,19823.674,11317.16687,11090.77
2017-12-13 00:40:00,24827.37643,24852.31,19338.44738,19341.646,11317.16687,11081.185
2017-12-13 00:50:00,24395.43726,24434.662,19069.65327,19036.562,11011.76471,10822.154
2017-12-13 01:00:00,23939.1635,23930.98,18447.3765,18459.72,10740.93637,10568.075
2017-12-13 01:10:00,23586.31179,23385.611,18082.8475,18068.39,10642.97719,10391.115
2017-12-13 01:20:00,23227.37643,22974.38,17821.41761,17901.592,10602.64106,10551.214
2017-12-13 01:30:00,22984.03042,22736.78,17515.80239,17649.61,10527.73109,10470.08
2017-12-13 01:40:00,22357.41445,22215.115,17099.72384,17061.004,10193.51741,10280.676
2017-12-13 01:50:00,22132.31939,21779.992,17048.17429,17070.338,10135.89436,10167.147
2017-12-13 02:00:00,21980.22814,21609.207,16819.8834,16872.01,10072.509,10004.164
2017-12-13 02:10:00,21706.46388,21289.318,16433.26174,16562.672,10222.32893,10026.72
2017-12-13 02:20:00,21420.53232,21046.465,16252.83829,16295.282,9974.54982,9971.378
2017-12-13 02:30:00,21262.35741,20620.03,16116.60018,16124.974,9818.967587,9819.005
2017-12-13 02:40:00,21238.02281,20415.018,16079.77907,16088.318,9778.631453,9955.24
2017-12-13 02:50:00,21158.93536,20154.652,15972.99785,15875.239,9818.967587,9945.861
2017-12-13 03:00:00,21092.01521,20214.336,15855.1703,15833.671,9795.918367,9816.191
2017-12-13 03:10:00,20733.07985,19806.574,15807.30285,15713.663,9565.42617,9788.952
2017-12-13 03:20:00,20696.57795,19580.734,15689.4753,15643.862,9588.47539,9783.034
2017-12-13 03:30:00,20562.73764,18757.389,15663.70052,15515.133,9565.42617,9767.179
2017-12-13 03:40:00,20617.49049,18787.68,15575.32986,15452.784,9790.156062,9774.143
2017-12-13 03:50:00,20647.90875,18913.89,15560.60141,15409.757,9594.237695,9766.299
2017-12-13 04:00:00,20672.24335,18948.225,15634.24363,15426.301,9392.557023,9753.589
2017-12-13 04:10:00,20653.9924,18822.646,15693.15741,15436.931,9288.835534,9774.158
2017-12-13 04:20:00,20550.57034,18774.117,15637.92574,15424.692,9421.368547,9820.766
2017-12-13 04:30:00,20568.82129,18645.879,15807.30285,15528.312,9461.704682,9813.033
2017-12-13 04:40:00,20696.57795,18625.213,15788.8923,15601.821,9323.409364,9813.19
2017-12-13 04:50:00,20763.4981,18680.537,15961.95152,15685.472,9363.745498,9813.965
2017-12-13 05:00:00,20830.41825,18628.67,16138.69285,15862.47,9467.466987,9800.521
2017-12-13 05:10:00,21006.84411,19594.752,16227.06352,16013.547,9726.770708,9743.999
2017-12-13 05:20:00,21000.76046,19686.957,16392.75851,16179.354,9582.713085,9758.78
2017-12-13 05:30:00,21152.85171,19721.162,16602.63885,16246.702,9669.147659,9785.428
2017-12-13 05:40:00,21949.80989,20918.873,17239.64406,16658.822,10026.41056,9830.029
2017-12-13 05:50:00,22637.26236,21675.744,17769.86806,16943.707,10084.03361,9892.473
2017-12-13 06:00:00,22600.76046,22091.729,17839.82817,17445.996,9997.59904,9869.694
2017-12-13 06:10:00,22904.94297,22096.154,17766.18595,17482.277,9680.672269,9883.254
2017-12-13 06:20:00,23178.70722,22600.93,17629.94784,17542.238,9444.417767,9939.965
2017-12-13 06:30:00,23306.46388,22825.172,17803.00706,17650.39,9306.122449,9965.681
2017-12-13 06:40:00,23093.53612,22844.508,17655.72261,17551.055,9150.540216,9954.055
2017-12-13 06:50:00,22363.4981,22018.178,17416.38539,17417.195,8902.761104,9983.613
2017-12-13 07:00:00,22339.1635,21740.945,17784.5965,17540.723,8228.571429,9790.808
2017-12-13 07:10:00,22929.27757,21877.78,17825.09972,17737.21,7675.390156,9808.052
